STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,Day,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,Rain,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/15/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/16/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/17/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/18/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/19/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/20/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/21/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/22/2017,,,,,0.02,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/23/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/24/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/25/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/26/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/27/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/28/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/29/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,9/30/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/1/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/2/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/3/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/4/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/5/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/6/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/7/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/8/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/9/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/10/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/11/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/12/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/13/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/14/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/15/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/16/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/17/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/18/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/19/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/20/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/21/2017,,,,,0.01,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/22/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/23/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/24/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/25/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/26/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/27/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/28/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/29/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/30/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,10/31/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/1/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/2/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/3/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/4/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/5/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/6/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/7/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/8/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/9/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/10/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/11/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/12/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/13/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/14/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/15/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/16/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/17/2017,,,,,0.01,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/18/2017,,,,,0,"T,,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/19/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/20/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/21/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/22/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/23/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/24/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/25/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/26/2017,,,,,0.01,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/27/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/28/2017,,,,,0.04,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/29/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,11/30/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/1/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/2/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/3/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/4/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/5/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/6/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/7/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/8/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/9/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/10/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/11/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/12/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/13/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/14/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/15/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/16/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/17/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/18/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/19/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/20/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/21/2017,,,,,0.17,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/22/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/23/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/24/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/25/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/26/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/27/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/28/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/29/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/30/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,12/31/2017,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/1/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/2/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/3/2018,,,,,0.01,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/4/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/5/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/6/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/7/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/8/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/9/2018,,,,,1.19,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/10/2018,,,,,0.8,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/11/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/12/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/13/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/14/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/15/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/16/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/17/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/18/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/19/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/20/2018,,,,,0.02,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/21/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/22/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/23/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/24/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/25/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/26/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/27/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/28/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/29/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/30/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,1/31/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/1/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/2/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/3/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/4/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/5/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/6/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/7/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/8/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/9/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/10/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/11/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/12/2018,,,,,0.02,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/13/2018,,,,,0.03,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/14/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/15/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/16/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/17/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/18/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/19/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/20/2018,,,,,0.03,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/21/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/22/2018,,,,,0.03,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/23/2018,,,,,0.02,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/24/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/25/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/26/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/27/2018,,,,,0.52,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,2/28/2018,,,,,0.06,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/1/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/2/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/3/2018,,,,,0.12,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/4/2018,,,,,0.15,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/5/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/6/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/7/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/8/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/9/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/10/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/11/2018,,,,,0.5,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/12/2018,,,,,0.01,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/13/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/14/2018,,,,,0.14,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/15/2018,,,,,0.05,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/16/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/17/2018,,,,,0.78,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/18/2018,,,,,0,"T,,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/19/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/20/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/21/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/22/2018,,,,,0,"T,,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/23/2018,,,,,0.15,",,N",,
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/24/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/25/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/26/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/27/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/28/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/29/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/30/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,3/31/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/1/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/2/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/3/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/4/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/5/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/6/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/7/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/8/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/9/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/10/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/11/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/12/2018,,,,,0,",,N",0,",,N"
US1CASD0097,"CARLSBAD 8.3SE, CA US",33.0794,-117.2419,67.7,4/13/2018,,,,,0,",,N",0,",,N"
